time,vicon_var1,vicon_var2,vicon_var3,vicon_var5,vicon_var4,vicon_var6,vicon_var7,vicon_var8,opensim_var1,opensim_var2,opensim_var3,opensim_var5,opensim_var4,opensim_var6,opensim_var7,opensim_var8,cardA_var1,cardA_var2,cardA_var3,cardA_var5,cardA_var4,cardA_var6,cardA_var7,cardA_var8,cardB_var1,cardB_var2,cardB_var3,cardB_var5,cardB_var4,cardB_var6,cardB_var7,cardB_var8
0.35417,35.423,2.608,22.289,109.893,8.689,81.094,10.096,-2.549,66.723,-31.605,-49.093,79.903,57.316,-66.701,22.272,-68.646,156.080,180.000,7.610,-14.447,14.171,1.686,6.099,-3.499,156.080,180.000,7.610,-14.447,11.866,1.686,6.099,-3.499
0.35833,35.440,2.753,22.297,110.024,8.663,81.169,10.043,-2.545,66.940,-31.655,-49.144,80.134,57.335,-66.802,22.319,-68.604,156.066,180.000,7.735,-14.023,14.090,1.701,6.036,-3.552,156.066,180.000,7.735,-14.023,11.794,1.701,6.036,-3.552
0.36250,35.459,2.906,22.307,110.151,8.635,81.243,9.991,-2.540,67.297,-31.580,-49.269,80.458,57.282,-66.788,22.393,-68.610,156.050,180.000,7.866,-13.583,14.005,1.717,5.974,-3.607,156.050,180.000,7.866,-13.583,11.718,1.717,5.974,-3.607
0.36667,35.480,3.067,22.322,110.276,8.604,81.316,9.941,-2.534,67.391,-31.750,-49.281,80.665,57.214,-66.826,22.472,-68.609,156.034,-180.000,8.005,-13.135,13.916,1.733,5.914,-3.662,156.034,-180.000,8.005,-13.135,11.638,1.733,5.914,-3.662
0.37083,35.501,3.235,22.340,110.398,8.570,81.388,9.893,-2.526,67.228,-31.978,-49.331,80.842,57.220,-66.901,22.532,-68.579,156.016,-180.000,8.152,-12.684,13.824,1.751,5.856,-3.716,156.016,-180.000,8.152,-12.684,11.555,1.751,5.856,-3.716
0.37500,35.521,3.411,22.362,110.517,8.533,81.458,9.847,-2.518,67.324,-32.142,-49.367,81.048,57.056,-66.868,22.522,-68.627,155.997,180.000,8.305,-12.237,13.730,1.769,5.800,-3.770,155.997,180.000,8.305,-12.237,11.469,1.769,5.800,-3.770
0.37917,35.541,3.594,22.389,110.633,8.495,81.527,9.803,-2.508,67.596,-32.209,-49.444,81.306,57.057,-66.901,22.568,-68.600,155.976,180.000,8.466,-11.799,13.633,1.786,5.748,-3.823,155.976,180.000,8.466,-11.799,11.381,1.786,5.748,-3.823
0.38333,35.558,3.785,22.419,110.748,8.454,81.595,9.761,-2.499,67.887,-32.207,-49.546,81.583,57.009,-66.936,22.604,-68.571,155.952,180.000,8.634,-11.377,13.536,1.802,5.698,-3.875,155.952,180.000,8.634,-11.377,11.291,1.802,5.698,-3.875
0.38750,35.572,3.984,22.452,110.860,8.413,81.662,9.721,-2.489,67.560,-32.526,-49.580,81.730,57.015,-66.993,22.655,-68.551,155.926,-180.000,8.809,-10.975,13.439,1.816,5.652,-3.925,155.926,-180.000,8.809,-10.975,11.200,1.816,5.652,-3.925
0.39167,35.585,4.189,22.489,110.970,8.370,81.728,9.683,-2.480,67.602,-32.690,-49.648,81.934,56.919,-67.021,22.694,-68.551,155.897,180.000,8.991,-10.596,13.342,1.829,5.610,-3.973,155.897,180.000,8.991,-10.596,11.110,1.829,5.610,-3.973
0.39583,35.595,4.401,22.529,111.078,8.328,81.792,9.647,-2.472,67.796,-32.804,-49.730,82.169,56.931,-67.044,22.756,-68.505,155.864,-180.000,9.179,-10.242,13.246,1.839,5.572,-4.020,155.864,-180.000,9.179,-10.242,11.021,1.839,5.572,-4.020
0.40000,35.602,4.620,22.572,111.184,8.287,81.855,9.614,-2.467,67.676,-33.005,-49.797,82.347,56.795,-67.022,22.761,-68.559,155.828,-180.000,9.374,-9.916,13.152,1.847,5.538,-4.065,155.828,-180.000,9.374,-9.916,10.934,1.847,5.538,-4.065
0.40417,35.607,4.844,22.616,111.289,8.248,81.917,9.582,-2.464,67.947,-33.089,-49.909,82.603,56.765,-67.052,22.808,-68.527,155.789,180.000,9.574,-9.617,13.061,1.851,5.509,-4.108,155.789,180.000,9.574,-9.617,10.849,1.851,5.509,-4.108
0.40833,35.611,5.075,22.662,111.392,8.211,81.977,9.552,-2.463,67.662,-33.402,-49.946,82.708,56.773,-67.065,22.861,-68.481,155.745,-180.000,9.779,-9.346,12.973,1.853,5.483,-4.150,155.745,-180.000,9.779,-9.346,10.767,1.853,5.483,-4.150
0.41250,35.613,5.309,22.709,111.493,8.176,82.036,9.524,-2.465,67.816,-33.546,-50.015,82.903,56.688,-67.081,22.884,-68.493,155.698,180.000,9.988,-9.102,12.888,1.852,5.461,-4.190,155.698,180.000,9.988,-9.102,10.688,1.852,5.461,-4.190
0.41667,35.614,5.548,22.759,111.592,8.143,82.095,9.496,-2.469,67.752,-33.748,-50.096,83.058,56.699,-67.106,22.949,-68.460,155.648,-180.000,10.200,-8.883,12.806,1.847,5.442,-4.230,155.648,-180.000,10.200,-8.883,10.613,1.847,5.442,-4.230
0.42083,35.613,5.789,22.811,111.690,8.113,82.153,9.469,-2.474,67.621,-33.949,-50.195,83.249,56.633,-67.133,22.964,-68.406,155.594,-180.000,10.415,-8.688,12.728,1.838,5.426,-4.268,155.594,-180.000,10.415,-8.688,10.542,1.838,5.426,-4.268
0.42500,35.612,6.033,22.865,111.785,8.084,82.211,9.442,-2.480,67.585,-34.155,-50.273,83.401,56.634,-67.147,23.005,-68.366,155.536,-180.000,10.632,-8.516,12.653,1.827,5.412,-4.306,155.536,-180.000,10.632,-8.516,10.475,1.827,5.412,-4.306
0.42917,35.610,6.278,22.920,111.879,8.056,82.268,9.414,-2.487,67.700,-34.314,-50.335,83.542,56.639,-67.157,23.073,-68.327,155.477,-180.000,10.851,-8.364,12.581,1.812,5.400,-4.343,155.477,-180.000,10.851,-8.364,10.410,1.812,5.400,-4.343
0.43333,35.607,6.525,22.977,111.969,8.028,82.326,9.386,-2.495,67.925,-34.395,-50.452,83.796,56.553,-67.156,23.034,-68.334,155.415,180.000,11.071,-8.230,12.511,1.793,5.390,-4.380,155.415,180.000,11.071,-8.230,10.349,1.793,5.390,-4.380
0.43750,35.604,6.774,23.035,112.056,7.998,82.384,9.357,-2.502,67.453,-34.764,-50.494,83.813,56.554,-67.167,23.092,-68.286,155.352,-180.000,11.292,-8.112,12.443,1.772,5.380,-4.417,155.352,-180.000,11.292,-8.112,10.289,1.772,5.380,-4.417
0.44167,35.600,7.023,23.093,112.139,7.967,82.442,9.329,-2.508,67.394,-34.933,-50.601,83.970,56.516,-67.194,23.089,-68.243,155.289,-180.000,11.514,-8.009,12.376,1.748,5.372,-4.454,155.289,-180.000,11.514,-8.009,10.231,1.748,5.372,-4.454
0.44583,35.594,7.274,23.151,112.218,7.932,82.501,9.299,-2.515,67.432,-35.098,-50.670,84.085,56.528,-67.192,23.100,-68.199,155.225,-180.000,11.738,-7.920,12.308,1.721,5.365,-4.491,155.225,-180.000,11.738,-7.920,10.173,1.721,5.365,-4.491
0.45000,35.588,7.526,23.208,112.293,7.892,82.560,9.270,-2.520,67.238,-35.337,-50.746,84.186,56.528,-67.203,23.169,-68.163,155.163,-180.000,11.962,-7.843,12.240,1.692,5.358,-4.527,155.163,-180.000,11.962,-7.843,10.115,1.692,5.358,-4.527
0.45417,35.580,7.779,23.263,112.362,7.846,82.620,9.240,-2.526,67.214,-35.523,-50.821,84.300,56.523,-67.217,23.226,-68.127,155.101,180.000,12.188,-7.778,12.170,1.661,5.353,-4.564,155.101,180.000,12.188,-7.778,10.055,1.661,5.353,-4.564
0.45833,35.571,8.032,23.316,112.427,7.794,82.680,9.211,-2.530,67.403,-35.506,-50.967,84.526,56.472,-67.227,23.176,-68.085,155.042,180.000,12.414,-7.725,12.097,1.627,5.350,-4.600,155.042,180.000,12.414,-7.725,9.994,1.627,5.350,-4.600
0.46250,35.560,8.285,23.367,112.487,7.734,82.741,9.181,-2.533,67.124,-35.851,-50.994,84.529,56.451,-67.243,23.213,-68.035,154.986,180.000,12.640,-7.683,12.022,1.592,5.347,-4.636,154.986,180.000,12.640,-7.683,9.931,1.592,5.347,-4.636
0.46667,35.546,8.539,23.414,112.543,7.667,82.803,9.152,-2.535,66.941,-36.118,-51.036,84.589,56.434,-67.255,23.223,-67.990,154.932,-180.000,12.865,-7.652,11.943,1.555,5.346,-4.673,154.932,-180.000,12.865,-7.652,9.864,1.555,5.346,-4.673
0.47083,35.531,8.791,23.458,112.594,7.593,82.866,9.124,-2.536,66.862,-36.283,-51.111,84.696,56.433,-67.268,23.261,-67.915,154.881,180.000,13.090,-7.632,11.861,1.517,5.346,-4.709,154.881,180.000,13.090,-7.632,9.795,1.517,5.346,-4.709
0.47500,35.512,9.043,23.499,112.641,7.512,82.930,9.095,-2.536,66.902,-36.425,-51.157,84.759,56.427,-67.274,23.306,-67.873,154.833,180.000,13.313,-7.623,11.775,1.477,5.347,-4.746,154.833,180.000,13.313,-7.623,9.723,1.477,5.347,-4.746
0.47917,35.491,9.292,23.535,112.685,7.425,82.996,9.067,-2.535,66.753,-36.649,-51.212,84.820,56.419,-67.273,23.275,-67.824,154.789,-180.000,13.534,-7.627,11.686,1.437,5.350,-4.782,154.789,-180.000,13.534,-7.627,9.648,1.437,5.350,-4.782
0.48333,35.467,9.540,23.567,112.726,7.332,83.064,9.040,-2.533,66.674,-36.789,-51.288,84.910,56.412,-67.284,23.330,-67.781,154.749,-180.000,13.753,-7.642,11.594,1.396,5.354,-4.819,154.749,-180.000,13.753,-7.642,9.571,1.396,5.354,-4.819
0.48750,35.441,9.784,23.595,112.764,7.236,83.133,9.014,-2.531,66.898,-36.881,-51.315,84.994,56.406,-67.292,23.316,-67.723,154.713,180.000,13.969,-7.670,11.500,1.355,5.359,-4.855,154.713,180.000,13.969,-7.670,9.492,1.355,5.359,-4.855
0.49167,35.411,10.026,23.617,112.802,7.139,83.204,8.988,-2.528,66.559,-37.149,-51.355,85.002,56.396,-67.300,23.364,-67.674,154.682,180.000,14.181,-7.710,11.405,1.313,5.366,-4.891,154.682,180.000,14.181,-7.710,9.413,1.313,5.366,-4.891
0.49583,35.378,10.263,23.634,112.838,7.042,83.277,8.963,-2.524,66.727,-37.183,-51.438,85.089,56.376,-67.317,23.381,-67.616,154.654,180.000,14.389,-7.763,11.310,1.271,5.375,-4.927,154.654,180.000,14.389,-7.763,9.335,1.271,5.375,-4.927
0.50000,35.342,10.496,23.646,112.874,6.947,83.352,8.938,-2.520,67.039,-37.377,-51.405,85.145,56.380,-67.325,23.406,-67.551,154.631,180.000,14.591,-7.827,11.218,1.229,5.384,-4.963,154.631,180.000,14.591,-7.827,9.258,1.229,5.384,-4.963
0.50417,35.304,10.724,23.652,112.911,6.857,83.430,8.914,-2.517,66.983,-37.459,-51.406,85.168,56.389,-67.331,23.401,-67.469,154.612,-180.000,14.788,-7.904,11.128,1.188,5.395,-4.998,154.612,-180.000,14.788,-7.904,9.183,1.188,5.395,-4.998
0.50833,35.263,10.946,23.652,112.949,6.773,83.511,8.891,-2.513,66.929,-37.561,-51.446,85.224,56.419,-67.328,23.410,-67.417,154.597,-180.000,14.979,-7.991,11.042,1.147,5.407,-5.033,154.597,-180.000,14.979,-7.991,9.114,1.147,5.407,-5.033
0.51250,35.219,11.162,23.646,112.988,6.698,83.595,8.869,-2.509,66.844,-37.676,-51.500,85.276,56.418,-67.335,23.466,-67.369,154.588,180.000,15.164,-8.090,10.962,1.107,5.420,-5.068,154.588,180.000,15.164,-8.090,9.049,1.107,5.420,-5.068
0.51667,35.173,11.371,23.633,113.031,6.632,83.681,8.846,-2.507,66.827,-37.763,-51.510,85.329,56.434,-67.345,23.457,-67.290,154.582,-180.000,15.341,-8.198,10.890,1.067,5.434,-5.103,154.582,-180.000,15.341,-8.198,8.992,1.067,5.434,-5.103
0.52083,35.125,11.573,23.614,113.076,6.576,83.772,8.824,-2.505,66.819,-37.864,-51.532,85.382,56.443,-67.352,23.499,-67.235,154.582,180.000,15.511,-8.314,10.825,1.028,5.448,-5.138,154.582,180.000,15.511,-8.314,8.941,1.028,5.448,-5.138
0.52500,35.075,11.767,23.587,113.124,6.533,83.865,8.802,-2.504,66.829,-37.955,-51.561,85.426,56.455,-67.361,23.579,-67.230,154.586,-180.000,15.673,-8.438,10.769,0.989,5.462,-5.174,154.586,-180.000,15.673,-8.438,8.899,0.989,5.462,-5.174
0.52917,35.022,11.953,23.553,113.175,6.500,83.963,8.779,-2.504,66.828,-38.053,-51.566,85.473,56.500,-67.368,23.502,-67.082,154.595,180.000,15.826,-8.568,10.722,0.951,5.476,-5.210,154.595,180.000,15.826,-8.568,8.866,0.951,5.476,-5.210
0.53333,34.968,12.130,23.512,113.230,6.480,84.064,8.756,-2.506,66.852,-38.135,-51.565,85.521,56.518,-67.369,23.567,-67.068,154.608,-180.000,15.971,-8.702,10.685,0.913,5.490,-5.247,154.608,-180.000,15.971,-8.702,8.843,0.913,5.490,-5.247
0.53750,34.912,12.299,23.462,113.289,6.470,84.170,8.731,-2.510,66.885,-38.215,-51.565,85.566,56.604,-67.374,23.517,-66.931,154.627,180.000,16.108,-8.840,10.659,0.876,5.503,-5.286,154.627,180.000,16.108,-8.840,8.829,0.876,5.503,-5.286
0.54167,34.854,12.460,23.405,113.351,6.471,84.280,8.706,-2.515,66.860,-38.334,-51.578,85.593,56.620,-67.378,23.585,-66.916,154.650,-180.000,16.235,-8.980,10.642,0.840,5.515,-5.325,154.650,-180.000,16.235,-8.980,8.824,0.840,5.515,-5.325
0.54583,34.795,12.611,23.339,113.416,6.480,84.394,8.679,-2.522,66.916,-38.397,-51.556,85.632,56.665,-67.391,23.575,-66.810,154.678,180.000,16.355,-9.122,10.636,0.804,5.526,-5.367,154.678,180.000,16.355,-9.122,8.829,0.804,5.526,-5.367
0.55000,34.733,12.755,23.265,113.484,6.496,84.512,8.651,-2.531,66.984,-38.459,-51.549,85.676,56.679,-67.387,23.647,-66.814,154.711,-180.000,16.465,-9.264,10.638,0.769,5.535,-5.410,154.711,-180.000,16.465,-9.264,8.842,0.769,5.535,-5.410
0.55417,34.670,12.890,23.182,113.555,6.517,84.634,8.622,-2.542,67.067,-38.533,-51.520,85.726,56.766,-67.403,23.593,-66.662,154.749,180.000,16.567,-9.405,10.649,0.734,5.543,-5.456,154.749,180.000,16.567,-9.405,8.863,0.734,5.543,-5.456
0.55833,34.605,13.017,23.092,113.628,6.542,84.761,8.590,-2.554,67.169,-38.555,-51.513,85.766,56.784,-67.401,23.673,-66.651,154.792,180.000,16.661,-9.547,10.668,0.699,5.550,-5.504,154.792,180.000,16.661,-9.547,8.892,0.699,5.550,-5.504
0.56250,34.537,13.136,22.993,113.703,6.566,84.893,8.557,-2.569,67.272,-38.603,-51.469,85.808,56.892,-67.414,23.610,-66.490,154.840,-180.000,16.748,-9.688,10.694,0.665,5.555,-5.555,154.840,-180.000,16.748,-9.688,8.927,0.665,5.555,-5.555
0.56667,34.468,13.248,22.886,113.780,6.590,85.028,8.522,-2.585,67.382,-38.631,-51.434,85.844,57.007,-67.415,23.569,-66.354,154.892,-180.000,16.827,-9.827,10.725,0.631,5.559,-5.608,154.892,-180.000,16.827,-9.827,8.967,0.631,5.559,-5.608
0.57083,34.396,13.353,22.772,113.857,6.609,85.168,8.486,-2.603,67.510,-38.663,-51.394,85.884,57.021,-67.415,23.654,-66.346,154.948,-180.000,16.899,-9.966,10.761,0.598,5.562,-5.665,154.948,-180.000,16.899,-9.966,9.011,0.598,5.562,-5.665
0.57500,34.322,13.453,22.650,113.935,6.623,85.311,8.448,-2.622,67.642,-38.685,-51.351,85.921,57.140,-67.427,23.599,-66.187,155.010,-180.000,16.966,-10.104,10.799,0.565,5.565,-5.725,155.010,-180.000,16.966,-10.104,9.059,0.565,5.565,-5.725
0.57917,34.246,13.548,22.521,114.012,6.628,85.457,8.410,-2.643,68.276,-38.452,-51.310,86.024,57.234,-67.430,23.566,-66.075,155.075,-180.000,17.028,-10.240,10.839,0.533,5.568,-5.787,155.075,-180.000,17.028,-10.240,9.108,0.533,5.568,-5.787
0.58333,34.168,13.640,22.384,114.089,6.625,85.606,8.372,-2.666,68.349,-38.489,-51.256,86.048,57.268,-67.434,23.636,-66.022,155.145,-180.000,17.086,-10.376,10.879,0.502,5.572,-5.853,155.145,-180.000,17.086,-10.376,9.157,0.502,5.572,-5.853
0.58750,34.088,13.729,22.240,114.165,6.610,85.757,8.334,-2.691,68.447,-38.513,-51.201,86.075,57.370,-67.438,23.567,-65.914,155.219,180.000,17.140,-10.510,10.919,0.472,5.577,-5.922,155.219,180.000,17.140,-10.510,9.205,0.472,5.577,-5.922
0.59167,34.006,13.815,22.090,114.239,6.584,85.910,8.295,-2.716,68.572,-38.548,-51.146,86.102,57.424,-67.443,23.592,-65.848,155.296,-180.000,17.192,-10.643,10.955,0.442,5.583,-5.994,155.296,-180.000,17.192,-10.643,9.252,0.442,5.583,-5.994
0.59583,33.923,13.900,21.935,114.311,6.546,86.064,8.256,-2.743,68.713,-38.560,-51.080,86.123,57.444,-67.444,23.680,-65.823,155.378,180.000,17.241,-10.773,10.988,0.413,5.590,-6.069,155.378,180.000,17.241,-10.773,9.294,0.413,5.590,-6.069
0.60000,33.838,13.983,21.774,114.379,6.495,86.219,8.216,-2.771,69.050,-38.492,-51.011,86.180,57.563,-67.451,23.625,-65.662,155.463,180.000,17.289,-10.899,11.015,0.385,5.598,-6.146,155.463,180.000,17.289,-10.899,9.333,0.385,5.598,-6.146
0.60417,33.753,14.065,21.608,114.445,6.431,86.375,8.176,-2.798,69.191,-38.508,-50.941,86.184,57.581,-67.453,23.718,-65.637,155.551,180.000,17.335,-11.021,11.037,0.357,5.607,-6.225,155.551,180.000,17.335,-11.021,9.365,0.357,5.607,-6.225
0.60833,33.667,14.147,21.439,114.507,6.355,86.531,8.136,-2.825,69.646,-38.376,-50.864,86.250,57.702,-67.458,23.618,-65.484,155.643,-180.000,17.379,-11.136,11.050,0.329,5.617,-6.307,155.643,-180.000,17.379,-11.136,9.391,0.329,5.617,-6.307
0.61250,33.581,14.228,21.269,114.565,6.267,86.686,8.095,-2.850,69.771,-38.382,-50.784,86.251,57.716,-67.458,23.723,-65.473,155.737,180.000,17.424,-11.243,11.055,0.302,5.627,-6.390,155.737,180.000,17.424,-11.243,9.409,0.302,5.627,-6.390
0.61667,33.494,14.310,21.096,114.619,6.168,86.840,8.053,-2.874,69.921,-38.391,-50.706,86.260,57.816,-67.466,23.674,-65.309,155.833,-180.000,17.468,-11.340,11.051,0.274,5.639,-6.474,155.833,-180.000,17.468,-11.340,9.418,0.274,5.639,-6.474
0.62083,33.408,14.393,20.923,114.668,6.058,86.993,8.010,-2.896,70.391,-38.259,-50.631,86.313,57.831,-67.467,23.790,-65.294,155.932,180.000,17.513,-11.425,11.036,0.246,5.650,-6.559,155.932,180.000,17.513,-11.425,9.418,0.246,5.650,-6.559
0.62500,33.322,14.476,20.749,114.712,5.938,87.145,7.966,-2.916,70.513,-38.287,-50.543,86.329,57.944,-67.471,23.717,-65.093,156.032,180.000,17.558,-11.496,11.010,0.218,5.662,-6.644,156.032,180.000,17.558,-11.496,9.408,0.218,5.662,-6.644
0.62917,33.236,14.559,20.574,114.752,5.808,87.295,7.920,-2.934,70.788,-38.228,-50.460,86.365,57.957,-67.474,23.844,-65.082,156.134,-180.000,17.604,-11.549,10.973,0.189,5.674,-6.730,156.134,-180.000,17.604,-11.549,9.387,0.189,5.674,-6.730
0.63333,33.152,14.643,20.401,114.787,5.670,87.443,7.873,-2.950,70.926,-38.245,-50.377,86.362,58.050,-67.477,23.727,-64.933,156.238,180.000,17.650,-11.584,10.924,0.160,5.684,-6.816,156.238,180.000,17.650,-11.584,9.355,0.160,5.684,-6.816
0.63750,33.069,14.727,20.228,114.817,5.523,87.590,7.825,-2.963,71.399,-38.009,-50.330,86.570,58.059,-67.479,23.860,-64.921,156.343,-180.000,17.696,-11.598,10.863,0.130,5.694,-6.902,156.343,-180.000,17.696,-11.598,9.312,0.130,5.694,-6.902
0.64167,32.989,14.810,20.058,114.843,5.369,87.735,7.774,-2.974,71.495,-38.037,-50.243,86.572,58.163,-67.482,23.809,-64.720,156.448,-180.000,17.742,-11.589,10.789,0.099,5.703,-6.987,156.448,-180.000,17.742,-11.589,9.257,0.099,5.703,-6.987
0.64583,32.910,14.893,19.891,114.865,5.208,87.878,7.721,-2.982,71.622,-38.069,-50.159,86.569,58.229,-67.486,23.774,-64.661,156.555,-180.000,17.788,-11.556,10.703,0.067,5.709,-7.073,156.555,-180.000,17.788,-11.556,9.191,0.067,5.709,-7.073
0.65000,32.835,14.976,19.727,114.883,5.041,88.019,7.666,-2.986,71.982,-38.038,-50.070,86.569,58.248,-67.487,23.887,-64.509,156.661,-180.000,17.834,-11.500,10.605,0.035,5.714,-7.157,156.661,-180.000,17.834,-11.500,9.113,0.035,5.714,-7.157
0.65417,32.763,15.058,19.568,114.898,4.867,88.158,7.609,-2.988,72.109,-38.052,-49.965,86.581,58.273,-67.489,23.897,-64.421,156.767,180.000,17.879,-11.420,10.495,0.001,5.716,-7.241,156.767,180.000,17.879,-11.420,9.024,0.001,5.716,-7.241
0.65833,32.694,15.140,19.414,114.908,4.686,88.295,7.549,-2.987,72.255,-38.070,-49.881,86.589,58.299,-67.491,23.941,-64.332,156.872,180.000,17.926,-11.317,10.373,-0.035,5.716,-7.324,156.872,180.000,17.926,-11.317,8.924,-0.035,5.716,-7.324
0.66250,32.630,15.221,19.265,114.916,4.500,88.430,7.487,-2.983,72.594,-38.045,-49.799,86.639,58.326,-67.494,23.976,-64.217,156.975,-180.000,17.973,-11.194,10.239,-0.071,5.713,-7.406,156.975,-180.000,17.973,-11.194,8.812,-0.071,5.713,-7.406
0.66667,32.570,15.304,19.121,114.922,4.307,88.562,7.423,-2.978,72.728,-38.064,-49.715,86.635,58.392,-67.495,24.064,-64.067,157.076,180.000,18.021,-11.051,10.095,-0.109,5.708,-7.487,157.076,180.000,18.021,-11.051,8.691,-0.109,5.708,-7.487
0.67083,32.516,15.386,18.982,114.925,4.108,88.692,7.357,-2.972,72.958,-38.051,-49.633,86.674,58.424,-67.497,24.083,-63.992,157.174,-180.000,18.071,-10.893,9.939,-0.149,5.700,-7.566,157.174,-180.000,18.071,-10.893,8.559,-0.149,5.700,-7.566
0.67500,32.468,15.470,18.850,114.926,3.902,88.820,7.290,-2.965,73.093,-38.073,-49.559,86.688,58.460,-67.499,24.157,-63.826,157.269,-180.000,18.122,-10.721,9.772,-0.189,5.690,-7.644,157.269,-180.000,18.122,-10.721,8.416,-0.189,5.690,-7.644
0.67917,32.425,15.555,18.724,114.926,3.689,88.945,7.221,-2.957,73.350,-38.066,-49.489,86.735,58.480,-67.501,24.212,-63.721,157.361,180.000,18.176,-10.540,9.596,-0.231,5.678,-7.721,157.361,180.000,18.176,-10.540,8.264,-0.231,5.678,-7.721
0.68333,32.390,15.641,18.605,114.924,3.468,89.067,7.150,-2.949,73.471,-38.081,-49.409,86.756,58.406,-67.502,24.147,-63.791,157.447,180.000,18.233,-10.352,9.408,-0.274,5.662,-7.795,157.447,180.000,18.233,-10.352,8.103,-0.274,5.662,-7.795
0.68750,32.361,15.729,18.493,114.923,3.237,89.187,7.077,-2.940,73.591,-38.115,-49.344,86.795,58.529,-67.504,24.294,-63.495,157.530,180.000,18.292,-10.162,9.210,-0.319,5.645,-7.868,157.530,180.000,18.292,-10.162,7.931,-0.319,5.645,-7.868
0.69167,32.339,15.817,18.388,114.921,2.997,89.305,7.003,-2.932,73.702,-38.140,-49.285,86.834,58.446,-67.505,24.242,-63.506,157.607,-180.000,18.353,-9.972,9.002,-0.364,5.624,-7.940,157.607,-180.000,18.353,-9.972,7.750,-0.364,5.624,-7.940
0.69583,32.324,15.907,18.291,114.919,2.746,89.420,6.927,-2.924,73.811,-38.176,-49.228,86.881,58.542,-67.507,24.368,-63.281,157.679,180.000,18.418,-9.784,8.783,-0.410,5.601,-8.009,157.679,180.000,18.418,-9.784,7.559,-0.410,5.601,-8.009
0.70000,32.315,15.999,18.202,114.918,2.484,89.533,6.849,-2.916,74.038,-38.205,-49.179,86.932,58.554,-67.508,24.416,-63.170,157.746,-180.000,18.486,-9.602,8.553,-0.456,5.576,-8.076,157.746,-180.000,18.486,-9.602,7.358,-0.456,5.576,-8.076
0.70417,32.313,16.092,18.120,114.916,2.210,89.644,6.770,-2.909,74.123,-38.242,-49.114,86.980,58.572,-67.509,24.455,-63.056,157.807,180.000,18.556,-9.428,8.313,-0.504,5.549,-8.142,157.807,180.000,18.556,-9.428,7.147,-0.504,5.549,-8.142
0.70833,32.317,16.187,18.046,114.915,1.924,89.752,6.688,-2.903,74.190,-38.266,-49.065,87.021,58.561,-67.511,24.460,-62.966,157.863,180.000,18.630,-9.264,8.062,-0.551,5.519,-8.206,157.863,180.000,18.630,-9.264,6.926,-0.551,5.519,-8.206
0.71250,32.326,16.282,17.978,114.914,1.626,89.859,6.606,-2.897,74.261,-38.324,-49.023,87.084,58.548,-67.512,24.481,-62.867,157.913,180.000,18.706,-9.112,7.800,-0.599,5.487,-8.268,157.913,180.000,18.706,-9.112,6.695,-0.599,5.487,-8.268
0.71667,32.340,16.379,17.917,114.912,1.316,89.963,6.521,-2.891,74.305,-38.355,-48.987,87.123,58.574,-67.512,24.520,-62.707,157.959,-180.000,18.785,-8.971,7.527,-0.647,5.454,-8.329,157.959,-180.000,18.785,-8.971,6.454,-0.647,5.454,-8.329
0.72083,32.357,16.478,17.863,114.910,0.995,90.065,6.436,-2.886,74.375,-38.452,-48.962,87.177,58.564,-67.514,24.546,-62.617,158.000,180.000,18.866,-8.844,7.245,-0.694,5.420,-8.388,158.000,180.000,18.866,-8.844,6.203,-0.694,5.420,-8.388
0.72500,32.377,16.577,17.813,114.906,0.664,90.166,6.348,-2.881,74.428,-38.492,-48.911,87.216,58.429,-67.515,24.485,-62.640,158.036,180.000,18.949,-8.730,6.952,-0.741,5.384,-8.445,158.036,180.000,18.949,-8.730,5.944,-0.741,5.384,-8.445
0.72917,32.397,16.677,17.768,114.900,0.324,90.265,6.260,-2.877,74.442,-38.581,-48.890,87.261,58.624,-67.515,24.602,-62.343,158.070,180.000,19.033,-8.630,6.649,-0.788,5.348,-8.501,158.070,180.000,19.033,-8.630,5.676,-0.788,5.348,-8.501
0.73333,32.417,16.779,17.725,114.891,-0.023,90.362,6.171,-2.872,74.487,-38.629,-48.847,87.308,58.583,-67.516,24.592,-62.295,158.102,180.000,19.119,-8.543,6.339,-0.834,5.311,-8.556,158.102,180.000,19.119,-8.543,5.400,-0.834,5.311,-8.556
0.73750,32.435,16.881,17.683,114.878,-0.376,90.457,6.081,-2.868,74.549,-38.833,-48.771,87.308,58.557,-67.517,24.623,-62.185,158.133,-180.000,19.205,-8.467,6.021,-0.880,5.275,-8.610,158.133,-180.000,19.205,-8.467,5.118,-0.880,5.275,-8.610
0.74167,32.451,16.984,17.642,114.861,-0.731,90.551,5.991,-2.865,74.574,-38.853,-48.736,87.346,58.516,-67.518,24.627,-62.099,158.163,-180.000,19.293,-8.404,5.697,-0.924,5.239,-8.662,158.163,-180.000,19.293,-8.404,4.830,-0.924,5.239,-8.662
0.74583,32.463,17.089,17.599,114.839,-1.088,90.643,5.901,-2.861,74.592,-38.899,-48.712,87.389,58.483,-67.519,24.633,-62.014,158.194,180.000,19.381,-8.351,5.369,-0.968,5.204,-8.714,158.194,180.000,19.381,-8.351,4.538,-0.968,5.204,-8.714
